Timestamp, Data Source, Data, Display Value, Raw Value
"2016-11-15T15:38:38Z", GPS, Vertical Accuracy, 10 Meters, 10.0
"2016-11-15T15:38:38Z", Altimeter (Barometer), Relative Altitude, -0.162235260009766 Meters, -0.1622352600097656
"2016-11-15T15:38:38Z", Altimeter (Barometer), Pressure, 101.052856445312 kPa, 101.0528564453125
"2016-11-15T15:38:38Z", Gyrometer (raw), x, 0.003308445022205438, 0.00330844502220544
"2016-11-15T15:38:38Z", Gyrometer (raw), y, 0.002111087796105812, 0.00211108779610581
"2016-11-15T15:38:38Z", Gyrometer (raw), z, -0.004184625020841507, -0.00418462502084151
"2016-11-15T15:38:38Z", WiFi, Connected SSID, NUwave, NUwave
"2016-11-15T15:38:38Z", WiFi, Connected BSSID, 18:64:72:2c:d9:f0, 18:64:72:2c:d9:f0
"2016-11-15T15:38:38Z", Microphone, Left Channel Level, -27.29245 dB, -27.2925
"2016-11-15T15:38:38Z", Microphone, Right Channel Level, -27.29245 dB, -27.2925
"2016-11-15T15:38:38Z", Screen, Screen Resolution (reported), 320 x 568 Points, ["height": 568.0, "width": 320.0]
"2016-11-15T15:38:38Z", Screen, Screen Resolution (native), 750 x 1334 Pixels, ["height": 1334.0, "width": 750.0]
"2016-11-15T15:38:38Z", Screen, Screen Scale (reported), 2, 2.0
"2016-11-15T15:38:38Z", Screen, Screen Scale (native), 2, 2.34375
"2016-11-15T15:38:38Z", Screen, Brightness, 55%, 0.551026523113251
"2016-11-15T15:38:38Z", Compass, Heading (True North), 104.3188705444336º, 104.318870544434
"2016-11-15T15:38:38Z", Compass, Heading (Magnetic North), 119.0170593261719º, 119.017059326172
"2016-11-15T15:38:38Z", Compass, x, -8.078499794006348, -8.07849979400635
"2016-11-15T15:38:38Z", Compass, y, -9.291826248168945, -9.29182624816895
"2016-11-15T15:38:38Z", Compass, z, -29.71084594726562, -29.7108459472656
"2016-11-15T15:38:38Z", Storage, Total, 121.94 GB, 121937772544
"2016-11-15T15:38:38Z", Storage, Free, 48.18 GB, 48176254976
"2016-11-15T15:38:38Z", Storage, Used, 73.76 GB, 73761517568
"2016-11-15T15:38:38Z", Memory, Total, 2.1 GB, 2097152000.0
"2016-11-15T15:38:38Z", Memory, Free, 39.3 MB, 39288832.0
"2016-11-15T15:38:38Z", Memory, Used, 1.76 GB, 1758265344.0
"2016-11-15T15:38:38Z", Memory, Active, 1.04 GB, 1044299776.0
"2016-11-15T15:38:38Z", Memory, Inactive, 510.9 MB, 510885888.0
"2016-11-15T15:38:38Z", Memory, Wired, 203.1 MB, 203079680.0
"2016-11-15T15:38:38Z", Memory, Purgeable, 28.1 MB, 28131328.0
"2016-11-15T15:38:38Z", Accelerometer (raw), x, 0.0223388671875, 0.0223388671875
"2016-11-15T15:38:38Z", Accelerometer (raw), y, 0.0070343017578125, 0.0070343017578125
"2016-11-15T15:38:38Z", Accelerometer (raw), z, -0.9991455078125, -0.9991455078125
"2016-11-15T15:38:39Z", Altimeter (Barometer), Relative Altitude, -0.175334930419922 Meters, -0.1753349304199219
"2016-11-15T15:38:39Z", Altimeter (Barometer), Pressure, 101.053016662598 kPa, 101.0530166625977
"2016-11-15T15:38:40Z", Altimeter (Barometer), Relative Altitude, -0.247383117675781 Meters, -0.2473831176757812
"2016-11-15T15:38:40Z", Altimeter (Barometer), Pressure, 101.05387878418 kPa, 101.0538787841797
"2016-11-15T15:38:41Z", Altimeter (Barometer), Relative Altitude, -0.373844146728516 Meters, -0.3738441467285156
"2016-11-15T15:38:41Z", Altimeter (Barometer), Pressure, 101.055389404297 kPa, 101.0553894042969
"2016-11-15T15:38:41Z", Magnetometer (raw), x, 4.188934326171875, 4.18893432617188
"2016-11-15T15:38:41Z", Magnetometer (raw), y, -15.98426818847656, -15.9842681884766
"2016-11-15T15:38:41Z", Magnetometer (raw), z, -389.5720520019531, -389.572052001953
"2016-11-15T15:38:42Z", Altimeter (Barometer), Relative Altitude, -0.520454406738281 Meters, -0.5204544067382812
"2016-11-15T15:38:42Z", Altimeter (Barometer), Pressure, 101.057151794434 kPa, 101.0571517944336
"2016-11-15T15:38:43Z", Altimeter (Barometer), Relative Altitude, -0.663032531738281 Meters, -0.6630325317382812
"2016-11-15T15:38:43Z", Altimeter (Barometer), Pressure, 101.058860778809 kPa, 101.0588607788086
"2016-11-15T15:38:44Z", Altimeter (Barometer), Relative Altitude, -0.785961151123047 Meters, -0.7859611511230469
"2016-11-15T15:38:44Z", Altimeter (Barometer), Pressure, 101.060333251953 kPa, 101.0603332519531
"2016-11-15T15:38:44Z", Acceleration (via User), x, -0.0006127399974502623, -0.000612739997450262
"2016-11-15T15:38:44Z", Acceleration (via User), y, 0.00009612607391318306, 9.61260739131831e-05
"2016-11-15T15:38:44Z", Acceleration (via User), z, -0.00136501609813422, -0.00136501609813422
"2016-11-15T15:38:44Z", Attitude, Roll, 0.0228625104074963, 0.0228625104074963
"2016-11-15T15:38:44Z", Attitude, Yaw, -1.528710806425145, -1.52871080642515
"2016-11-15T15:38:44Z", Attitude, Pitch, -0.006373643640529373, -0.00637364364052937
"2016-11-15T15:38:44Z", Attitude, Quarternion w, 0.7217525769090622, 0.721752576909062
"2016-11-15T15:38:44Z", Attitude, Quarternion x, 0.005610852521694115, 0.00561085252169412
"2016-11-15T15:38:44Z", Attitude, Quarternion y, 0.01045654735604884, 0.0104565473560488
"2016-11-15T15:38:44Z", Attitude, Quarternion z, -0.6920494177992426, -0.692049417799243
"2016-11-15T15:38:44Z", Gyrometer (smooth), x, 0.001025482779368758, 0.00102548277936876
"2016-11-15T15:38:44Z", Gyrometer (smooth), y, 0.0001912857551360503, 0.00019128575513605
"2016-11-15T15:38:44Z", Gyrometer (smooth), z, 0.0005152675439603627, 0.000515267543960363
"2016-11-15T15:38:44Z", Acceleration (via Gravity), x, 0.02286005392670631, 0.0228600539267063
"2016-11-15T15:38:44Z", Acceleration (via Gravity), y, 0.006373600568622351, 0.00637360056862235
"2016-11-15T15:38:44Z", Acceleration (via Gravity), z, -0.9997183680534363, -0.999718368053436
"2016-11-15T15:38:44Z", Acceleration (total), x, 0.02224731392925605, 0.0222473139292561
"2016-11-15T15:38:44Z", Acceleration (total), y, 0.006469726642535534, 0.00646972664253553
"2016-11-15T15:38:44Z", Acceleration (total), z, -1.00108338415157, -1.00108338415157
"2016-11-15T15:38:44Z", Magnetometer (corrected for device), x, -8.07759952545166, -8.07759952545166
"2016-11-15T15:38:44Z", Magnetometer (corrected for device), y, -9.516695022583008, -9.51669502258301
"2016-11-15T15:38:44Z", Magnetometer (corrected for device), z, -29.938232421875, -29.938232421875
"2016-11-15T15:38:44Z", Magnetometer (corrected for device), Estimated Accuracy, High, High
"2016-11-15T15:38:45Z", Altimeter (Barometer), Relative Altitude, -0.785961151123047 Meters, -0.7859611511230469
"2016-11-15T15:38:45Z", Altimeter (Barometer), Pressure, 101.060333251953 kPa, 101.0603332519531
"2016-11-15T15:38:46Z", Altimeter (Barometer), Relative Altitude, -0.75825309753418 Meters, -0.7582530975341797
"2016-11-15T15:38:46Z", Altimeter (Barometer), Pressure, 101.059997558594 kPa, 101.0599975585938
"2016-11-15T15:38:47Z", Altimeter (Barometer), Relative Altitude, -0.518440246582031 Meters, -0.5184402465820312
"2016-11-15T15:38:47Z", Altimeter (Barometer), Pressure, 101.057121276855 kPa, 101.0571212768555
"2016-11-15T15:38:47Z", GPS, Enabled, Yes, true
"2016-11-15T15:38:47Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2016-11-15T15:38:47Z", GPS, Latitude, 42.33882472244171, 42.3388247224417
"2016-11-15T15:38:47Z", GPS, Longitude, -71.08820044854482, -71.0882004485448
"2016-11-15T15:38:47Z", GPS, Altitude, 10.13645648956299 Meters, 10.136456489563
"2016-11-15T15:38:47Z", GPS, Floor, No Data, NULL
"2016-11-15T15:38:47Z", GPS, Horizontal Accuracy, 65 Meters, 65.0
"2016-11-15T15:38:47Z", GPS, Vertical Accuracy, 10 Meters, 10.0
"2016-11-15T15:38:47Z", Altimeter (Barometer), Relative Altitude, -0.248895645141602 Meters, -0.2488956451416016
"2016-11-15T15:38:47Z", Altimeter (Barometer), Pressure, 101.053901672363 kPa, 101.0539016723633
"2016-11-15T15:38:48Z", Gyrometer (raw), x, 0.001142762423753001, 0.001142762423753
"2016-11-15T15:38:48Z", Gyrometer (raw), y, 0.004262921956889837, 0.00426292195688984
"2016-11-15T15:38:48Z", Gyrometer (raw), z, -0.002092445668475257, -0.00209244566847526
"2016-11-15T15:38:48Z", WiFi, Connected SSID, NUwave, NUwave
"2016-11-15T15:38:48Z", WiFi, Connected BSSID, 18:64:72:2c:d9:f0, 18:64:72:2c:d9:f0
"2016-11-15T15:38:48Z", Microphone, Left Channel Level, -21.6135 dB, -21.6135
"2016-11-15T15:38:48Z", Microphone, Right Channel Level, -21.6135 dB, -21.6135
"2016-11-15T15:38:48Z", Screen, Screen Resolution (reported), 320 x 568 Points, ["height": 568.0, "width": 320.0]
"2016-11-15T15:38:48Z", Screen, Screen Resolution (native), 750 x 1334 Pixels, ["height": 1334.0, "width": 750.0]
"2016-11-15T15:38:48Z", Screen, Screen Scale (reported), 2, 2.0
"2016-11-15T15:38:48Z", Screen, Screen Scale (native), 2, 2.34375
"2016-11-15T15:38:48Z", Screen, Brightness, 55%, 0.551026523113251
"2016-11-15T15:38:48Z", Compass, Heading (True North), 104.3073348999023º, 104.307334899902
"2016-11-15T15:38:48Z", Compass, Heading (Magnetic North), 119.0055236816406º, 119.005523681641
"2016-11-15T15:38:48Z", Compass, x, -7.776406288146973, -7.77640628814697
"2016-11-15T15:38:48Z", Compass, y, -9.81523323059082, -9.81523323059082
"2016-11-15T15:38:48Z", Compass, z, -29.86663818359375, -29.8666381835938
"2016-11-15T15:38:48Z", Storage, Total, 121.94 GB, 121937772544
"2016-11-15T15:38:48Z", Storage, Free, 48.18 GB, 48176242688
"2016-11-15T15:38:48Z", Storage, Used, 73.76 GB, 73761529856
"2016-11-15T15:38:48Z", Memory, Total, 2.1 GB, 2097152000.0
"2016-11-15T15:38:48Z", Memory, Free, 35 MB, 34996224.0
"2016-11-15T15:38:48Z", Memory, Used, 1.76 GB, 1756807168.0
"2016-11-15T15:38:48Z", Memory, Active, 1.04 GB, 1043988480.0
"2016-11-15T15:38:48Z", Memory, Inactive, 510.8 MB, 510803968.0
"2016-11-15T15:38:48Z", Memory, Wired, 202 MB, 202014720.0
"2016-11-15T15:38:48Z", Memory, Purgeable, 28.1 MB, 28131328.0
"2016-11-15T15:38:48Z", Accelerometer (raw), x, 0.0230560302734375, 0.0230560302734375
"2016-11-15T15:38:48Z", Accelerometer (raw), y, 0.005950927734375, 0.005950927734375
"2016-11-15T15:38:48Z", Accelerometer (raw), z, -0.999542236328125, -0.999542236328125
"2016-11-15T15:38:48Z", Altimeter (Barometer), Relative Altitude, -0.117395401000977 Meters, -0.1173954010009766
"2016-11-15T15:38:48Z", Altimeter (Barometer), Pressure, 101.052322387695 kPa, 101.0523223876953
"2016-11-15T15:38:49Z", Altimeter (Barometer), Relative Altitude, -0.117395401000977 Meters, -0.1173954010009766
"2016-11-15T15:38:49Z", Altimeter (Barometer), Pressure, 101.052322387695 kPa, 101.0523223876953
"2016-11-15T15:38:49Z", GPS, Enabled, Yes, true
"2016-11-15T15:38:49Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2016-11-15T15:38:49Z", GPS, Latitude, 42.33883539402151, 42.3388353940215
"2016-11-15T15:38:49Z", GPS, Longitude, -71.08821012800044, -71.0882101280004
"2016-11-15T15:38:49Z", GPS, Altitude, 10.10218143463135 Meters, 10.1021814346313
"2016-11-15T15:38:49Z", GPS, Floor, No Data, NULL
"2016-11-15T15:38:49Z", GPS, Horizontal Accuracy, 65 Meters, 65.0
"2016-11-15T15:38:49Z", GPS, Vertical Accuracy, 10 Meters, 10.0
"2016-11-15T15:38:50Z", Altimeter (Barometer), Relative Altitude, -0.168785095214844 Meters, -0.1687850952148438
"2016-11-15T15:38:50Z", Altimeter (Barometer), Pressure, 101.052940368652 kPa, 101.0529403686523
"2016-11-15T15:38:51Z", Magnetometer (raw), x, 3.88983154296875, 3.88983154296875
"2016-11-15T15:38:51Z", Magnetometer (raw), y, -16.2109375, -16.2109375
"2016-11-15T15:38:51Z", Magnetometer (raw), z, -389.1991271972656, -389.199127197266
"2016-11-15T15:38:51Z", Altimeter (Barometer), Relative Altitude, -0.227733612060547 Meters, -0.2277336120605469
"2016-11-15T15:38:51Z", Altimeter (Barometer), Pressure, 101.053642272949 kPa, 101.0536422729492
"2016-11-15T15:38:52Z", Altimeter (Barometer), Relative Altitude, -0.25544548034668 Meters, -0.2554454803466797
"2016-11-15T15:38:52Z", Altimeter (Barometer), Pressure, 101.053977966309 kPa, 101.0539779663086
"2016-11-15T15:38:53Z", Altimeter (Barometer), Relative Altitude, -0.25544548034668 Meters, -0.2554454803466797
"2016-11-15T15:38:53Z", Altimeter (Barometer), Pressure, 101.053977966309 kPa, 101.0539779663086
"2016-11-15T15:38:53Z", Acceleration (via User), x, -0.0002651445101946592, -0.000265144510194659
"2016-11-15T15:38:53Z", Acceleration (via User), y, -0.001370392856188118, -0.00137039285618812
"2016-11-15T15:38:53Z", Acceleration (via User), z, 0.0006210822612047195, 0.00062108226120472
"2016-11-15T15:38:53Z", Attitude, Roll, 0.02272851403469107, 0.0227285140346911
"2016-11-15T15:38:53Z", Attitude, Yaw, -1.527682799494986, -1.52768279949499
"2016-11-15T15:38:53Z", Attitude, Pitch, -0.006466873503331892, -0.00646687350333189
"2016-11-15T15:38:53Z", Attitude, Quarternion w, 0.7221084220159072, 0.722108422015907
"2016-11-15T15:38:53Z", Attitude, Quarternion x, 0.005525472473952941, 0.00552547247395294
"2016-11-15T15:38:53Z", Attitude, Quarternion y, 0.01044329011550388, 0.0104432901155039
"2016-11-15T15:38:53Z", Attitude, Quarternion z, -0.6916789961383549, -0.691678996138355
"2016-11-15T15:38:53Z", Gyrometer (smooth), x, 0.0008325051167048514, 0.000832505116704851
"2016-11-15T15:38:53Z", Gyrometer (smooth), y, 0.003215770237147808, 0.00321577023714781
"2016-11-15T15:38:53Z", Gyrometer (smooth), z, 0.001481893006712198, 0.0014818930067122
"2016-11-15T15:38:53Z", Acceleration (via Gravity), x, 0.02272608131170273, 0.0227260813117027
"2016-11-15T15:38:53Z", Acceleration (via Gravity), y, 0.006466828286647797, 0.0064668282866478
"2016-11-15T15:38:53Z", Acceleration (via Gravity), z, -0.9997208118438721, -0.999720811843872
"2016-11-15T15:38:53Z", Acceleration (total), x, 0.02246093680150807, 0.0224609368015081
"2016-11-15T15:38:53Z", Acceleration (total), y, 0.005096435430459678, 0.00509643543045968
"2016-11-15T15:38:53Z", Acceleration (total), z, -0.9990997295826674, -0.999099729582667
"2016-11-15T15:38:53Z", Magnetometer (corrected for device), x, -7.927300453186035, -7.92730045318604
"2016-11-15T15:38:53Z", Magnetometer (corrected for device), y, -9.591554641723633, -9.59155464172363
"2016-11-15T15:38:53Z", Magnetometer (corrected for device), z, -28.7391357421875, -28.7391357421875
"2016-11-15T15:38:53Z", Magnetometer (corrected for device), Estimated Accuracy, High, High
"2016-11-15T15:38:54Z", Altimeter (Barometer), Relative Altitude, -0.224206924438477 Meters, -0.2242069244384766
"2016-11-15T15:38:54Z", Altimeter (Barometer), Pressure, 101.053604125977 kPa, 101.0536041259766
"2016-11-15T15:38:55Z", Altimeter (Barometer), Relative Altitude, -0.171808242797852 Meters, -0.1718082427978516
"2016-11-15T15:38:55Z", Altimeter (Barometer), Pressure, 101.05297088623 kPa, 101.0529708862305
"2016-11-15T15:38:56Z", Altimeter (Barometer), Relative Altitude, -0.0841407775878906 Meters, -0.08414077758789062
"2016-11-15T15:38:56Z", Altimeter (Barometer), Pressure, 101.05192565918 kPa, 101.0519256591797
"2016-11-15T15:38:57Z", Altimeter (Barometer), Relative Altitude, 0.00755691528320312 Meters, 0.007556915283203125
"2016-11-15T15:38:57Z", Altimeter (Barometer), Pressure, 101.050819396973 kPa, 101.0508193969727
"2016-11-15T15:38:58Z", Altimeter (Barometer), Relative Altitude, 0.0665054321289062 Meters, 0.06650543212890625
"2016-11-15T15:38:58Z", Altimeter (Barometer), Pressure, 101.050117492676 kPa, 101.0501174926758
"2016-11-15T15:38:58Z", Gyrometer (raw), x, 0.00110441290405586, 0.00110441290405586
"2016-11-15T15:38:58Z", Gyrometer (raw), y, 0.002127865710973312, 0.00212786571097331
"2016-11-15T15:38:58Z", Gyrometer (raw), z, -0.001034105451277768, -0.00103410545127777
"2016-11-15T15:38:58Z", WiFi, Connected SSID, NUwave, NUwave
"2016-11-15T15:38:58Z", WiFi, Connected BSSID, 18:64:72:2c:d9:f0, 18:64:72:2c:d9:f0
"2016-11-15T15:38:58Z", Microphone, Left Channel Level, -26.10241 dB, -26.1024
"2016-11-15T15:38:58Z", Microphone, Right Channel Level, -26.10241 dB, -26.1024
"2016-11-15T15:38:58Z", Screen, Screen Resolution (reported), 320 x 568 Points, ["height": 568.0, "width": 320.0]
"2016-11-15T15:38:58Z", Screen, Screen Resolution (native), 750 x 1334 Pixels, ["height": 1334.0, "width": 750.0]
"2016-11-15T15:38:58Z", Screen, Screen Scale (reported), 2, 2.0
"2016-11-15T15:38:58Z", Screen, Screen Scale (native), 2, 2.34375
"2016-11-15T15:38:58Z", Screen, Brightness, 55%, 0.551026523113251
"2016-11-15T15:38:58Z", Compass, Heading (True North), 104.2824783325195º, 104.28247833252
"2016-11-15T15:38:58Z", Compass, Heading (Magnetic North), 118.9806671142578º, 118.980667114258
"2016-11-15T15:38:58Z", Compass, x, -7.775200843811035, -7.77520084381104
"2016-11-15T15:38:58Z", Compass, y, -10.11570930480957, -10.1157093048096
"2016-11-15T15:38:58Z", Compass, z, -28.89483642578125, -28.8948364257812
"2016-11-15T15:38:58Z", Storage, Total, 121.94 GB, 121937772544
"2016-11-15T15:38:58Z", Storage, Free, 48.18 GB, 48176218112
"2016-11-15T15:38:58Z", Storage, Used, 73.76 GB, 73761554432
"2016-11-15T15:38:58Z", Memory, Total, 2.1 GB, 2097152000.0
"2016-11-15T15:38:58Z", Memory, Free, 44.5 MB, 44466176.0
"2016-11-15T15:38:58Z", Memory, Used, 1.76 GB, 1756823552.0
"2016-11-15T15:38:58Z", Memory, Active, 1.04 GB, 1043955712.0
"2016-11-15T15:38:58Z", Memory, Inactive, 510.8 MB, 510803968.0
"2016-11-15T15:38:58Z", Memory, Wired, 202.1 MB, 202063872.0
"2016-11-15T15:38:58Z", Memory, Purgeable, 28.1 MB, 28065792.0
"2016-11-15T15:38:58Z", Accelerometer (raw), x, 0.022247314453125, 0.022247314453125
"2016-11-15T15:38:58Z", Accelerometer (raw), y, 0.006317138671875, 0.006317138671875
"2016-11-15T15:38:58Z", Accelerometer (raw), z, -0.99884033203125, -0.99884033203125
"2016-11-15T15:38:58Z", GPS, Enabled, Yes, true
"2016-11-15T15:38:58Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2016-11-15T15:38:58Z", GPS, Latitude, 42.33883586290806, 42.3388358629081
"2016-11-15T15:38:58Z", GPS, Longitude, -71.08820932418662, -71.0882093241866
"2016-11-15T15:38:58Z", GPS, Altitude, 10.10218143463135 Meters, 10.1021814346313
"2016-11-15T15:38:58Z", GPS, Floor, No Data, NULL
"2016-11-15T15:38:58Z", GPS, Horizontal Accuracy, 65 Meters, 65.0
"2016-11-15T15:38:58Z", GPS, Vertical Accuracy, 10 Meters, 10.0
"2016-11-15T15:38:59Z", Altimeter (Barometer), Relative Altitude, 0.0745677947998047 Meters, 0.07456779479980469
"2016-11-15T15:38:59Z", Altimeter (Barometer), Pressure, 101.050018310547 kPa, 101.0500183105469
"2016-11-15T15:39:00Z", Altimeter (Barometer), Relative Altitude, 0.0745677947998047 Meters, 0.07456779479980469
"2016-11-15T15:39:00Z", Altimeter (Barometer), Pressure, 101.050018310547 kPa, 101.0500183105469
"2016-11-15T15:39:01Z", Altimeter (Barometer), Relative Altitude, 0.0609645843505859 Meters, 0.06096458435058594
"2016-11-15T15:39:01Z", Altimeter (Barometer), Pressure, 101.050178527832 kPa, 101.050178527832
"2016-11-15T15:39:01Z", Magnetometer (raw), x, 3.73834228515625, 3.73834228515625
"2016-11-15T15:39:01Z", Magnetometer (raw), y, -15.83700561523438, -15.8370056152344
"2016-11-15T15:39:01Z", Magnetometer (raw), z, -388.5950317382812, -388.595031738281
"2016-11-15T15:39:02Z", Altimeter (Barometer), Relative Altitude, 0.052398681640625 Meters, 0.052398681640625
"2016-11-15T15:39:02Z", Altimeter (Barometer), Pressure, 101.050277709961 kPa, 101.0502777099609
"2016-11-15T15:39:02Z", Acceleration (via User), x, -0.001257584779523313, -0.00125758477952331
"2016-11-15T15:39:02Z", Acceleration (via User), y, -0.0004075295582879335, -0.000407529558287933
"2016-11-15T15:39:02Z", Acceleration (via User), z, 0.0005938495160080492, 0.000593849516008049
"2016-11-15T15:39:02Z", Attitude, Roll, 0.022530740850804, 0.022530740850804
"2016-11-15T15:39:02Z", Attitude, Yaw, -1.526344845026326, -1.52634484502633
"2016-11-15T15:39:02Z", Attitude, Pitch, -0.006648423257715447, -0.00664842325771545
"2016-11-15T15:39:02Z", Attitude, Quarternion w, 0.7225710855345036, 0.722571085534504
"2016-11-15T15:39:02Z", Attitude, Quarternion x, 0.005384538915470061, 0.00538453891547006
"2016-11-15T15:39:02Z", Attitude, Quarternion y, 0.0104382699997304, 0.0104382699997304
"2016-11-15T15:39:02Z", Attitude, Quarternion z, -0.6911968428814829, -0.691196842881483
"2016-11-15T15:39:02Z", Gyrometer (smooth), x, -0.0003286178107373416, -0.000328617810737342
"2016-11-15T15:39:02Z", Gyrometer (smooth), y, -0.00009174410661216825, -9.17441066121683e-05
"2016-11-15T15:39:02Z", Gyrometer (smooth), z, 0.0002327999682165682, 0.000232799968216568
"2016-11-15T15:39:02Z", Acceleration (via Gravity), x, 0.02252833731472492, 0.0225283373147249
"2016-11-15T15:39:02Z", Acceleration (via Gravity), y, 0.006648374255746603, 0.0066483742557466
"2016-11-15T15:39:02Z", Acceleration (via Gravity), z, -0.9997240900993347, -0.999724090099335
"2016-11-15T15:39:02Z", Acceleration (total), x, 0.02127075253520161, 0.0212707525352016
"2016-11-15T15:39:02Z", Acceleration (total), y, 0.00624084469745867, 0.00624084469745867
"2016-11-15T15:39:02Z", Acceleration (total), z, -0.9991302405833267, -0.999130240583327
"2016-11-15T15:39:02Z", Magnetometer (corrected for device), x, -8.225197792053223, -8.22519779205322
"2016-11-15T15:39:02Z", Magnetometer (corrected for device), y, -10.11796760559082, -10.1179676055908
"2016-11-15T15:39:02Z", Magnetometer (corrected for device), z, -28.8944091796875, -28.8944091796875
"2016-11-15T15:39:02Z", Magnetometer (corrected for device), Estimated Accuracy, High, High
"2016-11-15T15:39:03Z", Altimeter (Barometer), Relative Altitude, 0.052398681640625 Meters, 0.052398681640625
"2016-11-15T15:39:03Z", Altimeter (Barometer), Pressure, 101.050277709961 kPa, 101.0502777099609
"2016-11-15T15:39:04Z", Altimeter (Barometer), Relative Altitude, 0.0957298278808594 Meters, 0.09572982788085938
"2016-11-15T15:39:04Z", Altimeter (Barometer), Pressure, 101.049766540527 kPa, 101.0497665405273
"2016-11-15T15:39:05Z", Altimeter (Barometer), Relative Altitude, 0.162237167358398 Meters, 0.1622371673583984
"2016-11-15T15:39:05Z", Altimeter (Barometer), Pressure, 101.048965454102 kPa, 101.0489654541016
"2016-11-15T15:39:06Z", Altimeter (Barometer), Relative Altitude, 0.203048706054688 Meters, 0.2030487060546875
"2016-11-15T15:39:06Z", Altimeter (Barometer), Pressure, 101.048477172852 kPa, 101.0484771728516
"2016-11-15T15:39:06Z", GPS, Enabled, Yes, true
"2016-11-15T15:39:06Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2016-11-15T15:39:06Z", GPS, Latitude, 42.33883872903045, 42.3388387290304
"2016-11-15T15:39:06Z", GPS, Longitude, -71.08820702078151, -71.0882070207815
"2016-11-15T15:39:06Z", GPS, Altitude, 10.11956310272217 Meters, 10.1195631027222
"2016-11-15T15:39:06Z", GPS, Floor, No Data, NULL
"2016-11-15T15:39:06Z", GPS, Horizontal Accuracy, 65 Meters, 65.0
"2016-11-15T15:39:06Z", GPS, Vertical Accuracy, 10 Meters, 10.0
"2016-11-15T15:39:06Z", Altimeter (Barometer), Relative Altitude, 0.203048706054688 Meters, 0.2030487060546875
"2016-11-15T15:39:06Z", Altimeter (Barometer), Pressure, 101.048477172852 kPa, 101.0484771728516
"2016-11-15T15:39:07Z", Altimeter (Barometer), Relative Altitude, 0.203048706054688 Meters, 0.2030487060546875
"2016-11-15T15:39:07Z", Altimeter (Barometer), Pressure, 101.048477172852 kPa, 101.0484771728516
"2016-11-15T15:39:08Z", WiFi, Connected SSID, NUwave, NUwave
"2016-11-15T15:39:08Z", WiFi, Connected BSSID, 18:64:72:2c:d9:f0, 18:64:72:2c:d9:f0
"2016-11-15T15:39:08Z", Microphone, Left Channel Level, -22.56728 dB, -22.5673
"2016-11-15T15:39:08Z", Microphone, Right Channel Level, -22.56728 dB, -22.5673
"2016-11-15T15:39:08Z", Screen, Screen Resolution (reported), 320 x 568 Points, ["height": 568.0, "width": 320.0]
"2016-11-15T15:39:08Z", Screen, Screen Resolution (native), 750 x 1334 Pixels, ["height": 1334.0, "width": 750.0]
"2016-11-15T15:39:08Z", Screen, Screen Scale (reported), 2, 2.0
"2016-11-15T15:39:08Z", Screen, Screen Scale (native), 2, 2.34375
"2016-11-15T15:39:08Z", Screen, Brightness, 55%, 0.551026523113251
"2016-11-15T15:39:08Z", Compass, Heading (True North), 104.2833786010742º, 104.283378601074
"2016-11-15T15:39:08Z", Compass, Heading (Magnetic North), 118.9815673828125º, 118.981567382812
"2016-11-15T15:39:08Z", Compass, x, -7.926705360412598, -7.9267053604126
"2016-11-15T15:39:08Z", Compass, y, -9.741212844848633, -9.74121284484863
"2016-11-15T15:39:08Z", Compass, z, -29.41574096679688, -29.4157409667969
"2016-11-15T15:39:08Z", Storage, Total, 121.94 GB, 121937772544
"2016-11-15T15:39:08Z", Storage, Free, 48.18 GB, 48176115712
"2016-11-15T15:39:08Z", Storage, Used, 73.76 GB, 73761656832
"2016-11-15T15:39:08Z", Memory, Total, 2.1 GB, 2097152000.0
"2016-11-15T15:39:08Z", Memory, Free, 31.3 MB, 31277056.0
"2016-11-15T15:39:08Z", Memory, Used, 1.77 GB, 1769783296.0
"2016-11-15T15:39:08Z", Memory, Active, 1.06 GB, 1055358976.0
"2016-11-15T15:39:08Z", Memory, Inactive, 510.6 MB, 510640128.0
"2016-11-15T15:39:08Z", Memory, Wired, 203.8 MB, 203784192.0
"2016-11-15T15:39:08Z", Memory, Purgeable, 28.8 MB, 28753920.0
"2016-11-15T15:39:08Z", Gyrometer (raw), x, 0.003250920742659726, 0.00325092074265973
"2016-11-15T15:39:08Z", Gyrometer (raw), y, 0.004249339835330433, 0.00424933983533043
"2016-11-15T15:39:08Z", Gyrometer (raw), z, -0.0009776464361680884, -0.000977646436168088
"2016-11-15T15:39:08Z", Altimeter (Barometer), Relative Altitude, 0.242349624633789 Meters, 0.2423496246337891
"2016-11-15T15:39:08Z", Altimeter (Barometer), Pressure, 101.048004150391 kPa, 101.0480041503906
"2016-11-15T15:39:08Z", Accelerometer (raw), x, 0.0220489501953125, 0.0220489501953125
"2016-11-15T15:39:08Z", Accelerometer (raw), y, 0.0071868896484375, 0.0071868896484375
"2016-11-15T15:39:08Z", Accelerometer (raw), z, -1.000411987304688, -1.00041198730469
