Timestamp, Data Source, Data, Display Value, Raw Value
2016-11-20T00:04:52Z, GPS, Longitude, -71.0880957730777
2016-11-20T00:04:52Z, GPS, Altitude, 4.81008529663086
2016-11-20T00:04:52Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:53Z, GPS, Latitude, 42.3392233020089
2016-11-20T00:04:53Z, GPS, Longitude, -71.0881052446282
2016-11-20T00:04:53Z, GPS, Altitude, 4.81258773803711
2016-11-20T00:04:53Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:54Z, GPS, Latitude, 42.3392332764737
2016-11-20T00:04:54Z, GPS, Longitude, -71.0881132074363
2016-11-20T00:04:54Z, GPS, Altitude, 4.75506210327148
2016-11-20T00:04:54Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:54Z, Attitude, Roll, -2.73045996442658
2016-11-20T00:04:54Z, Attitude, Yaw, 1.27486086658331
2016-11-20T00:04:54Z, Attitude, Pitch, -1.12863982907657
2016-11-20T00:04:54Z, Acceleration (via User), x, -0.102172940969467
2016-11-20T00:04:54Z, Acceleration (via User), y, -0.636847972869873
2016-11-20T00:04:54Z, Acceleration (via User), z, -0.412817090749741
2016-11-20T00:04:54Z, Magnetometer (corrected for device), x, -45.8879890441895
2016-11-20T00:04:54Z, Magnetometer (corrected for device), y, 27.2725143432617
2016-11-20T00:04:54Z, Magnetometer (corrected for device), z, -11.212890625
2016-11-20T00:04:54Z, Magnetometer (corrected for device), Estimated Accuracy, Uncalibrated
2016-11-20T00:04:55Z, GPS, Latitude, 42.3392500821895
2016-11-20T00:04:55Z, GPS, Longitude, -71.0881203320539
2016-11-20T00:04:55Z, GPS, Altitude, 4.75466537475586
2016-11-20T00:04:55Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:56Z, GPS, Latitude, 42.3392553627885
2016-11-20T00:04:56Z, GPS, Longitude, -71.0881261155671
2016-11-20T00:04:56Z, GPS, Altitude, 4.65005111694336
2016-11-20T00:04:56Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:57Z, GPS, Latitude, 42.3392577516309
2016-11-20T00:04:57Z, GPS, Longitude, -71.0881288815952
2016-11-20T00:04:57Z, GPS, Altitude, 4.65530014038086
2016-11-20T00:04:57Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:58Z, GPS, Latitude, 42.3392640799678
2016-11-20T00:04:58Z, GPS, Longitude, -71.0881296359665
2016-11-20T00:04:58Z, GPS, Altitude, 4.67965316772461
2016-11-20T00:04:58Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:59Z, GPS, Latitude, 42.3392744316182
2016-11-20T00:04:59Z, GPS, Longitude, -71.0881313123471
2016-11-20T00:04:59Z, GPS, Altitude, 4.67318344116211
2016-11-20T00:04:59Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:00Z, GPS, Latitude, 42.3392744316182
2016-11-20T00:05:00Z, GPS, Longitude, -71.0881313123471
2016-11-20T00:05:00Z, GPS, Altitude, 4.62804794311523
2016-11-20T00:05:00Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:01Z, GPS, Latitude, 42.3392826877929
2016-11-20T00:05:01Z, GPS, Longitude, -71.0881297197855
2016-11-20T00:05:01Z, GPS, Altitude, 4.63940048217773
2016-11-20T00:05:01Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:02Z, GPS, Latitude, 42.339292201253
2016-11-20T00:05:02Z, GPS, Longitude, -71.0881298874236
2016-11-20T00:05:02Z, GPS, Altitude, 4.67757797241211
2016-11-20T00:05:02Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:03Z, GPS, Latitude, 42.339292201253
2016-11-20T00:05:03Z, GPS, Longitude, -71.0881298874236
2016-11-20T00:05:03Z, GPS, Altitude, 4.58578109741211
2016-11-20T00:05:03Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:03Z, Attitude, Roll, -1.34562599137692
2016-11-20T00:05:03Z, Attitude, Yaw, 2.68774597878124
2016-11-20T00:05:03Z, Attitude, Pitch, -1.33477796477977
2016-11-20T00:05:03Z, Acceleration (via User), x, -0.198812186717987
2016-11-20T00:05:03Z, Acceleration (via User), y, -0.143999129533768
2016-11-20T00:05:03Z, Acceleration (via User), z, 0.0138631714507937
2016-11-20T00:05:03Z, Magnetometer (corrected for device), x, -41.4253120422363
2016-11-20T00:05:03Z, Magnetometer (corrected for device), y, 17.8527755737305
2016-11-20T00:05:03Z, Magnetometer (corrected for device), z, -27.1412658691406
2016-11-20T00:05:03Z, Magnetometer (corrected for device), Estimated Accuracy, Uncalibrated
2016-11-20T00:05:04Z, GPS, Latitude, 42.339292201253
2016-11-20T00:05:04Z, GPS, Longitude, -71.0881298874236
2016-11-20T00:05:04Z, GPS, Altitude, 4.69573593139648
2016-11-20T00:05:04Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:05Z, GPS, Latitude, 42.3392926622576
2016-11-20T00:05:05Z, GPS, Longitude, -71.0881329049087
2016-11-20T00:05:05Z, GPS, Altitude, 4.78051376342773
2016-11-20T00:05:05Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:06Z, GPS, Latitude, 42.3392960569284
2016-11-20T00:05:06Z, GPS, Longitude, -71.0881413706309
2016-11-20T00:05:06Z, GPS, Altitude, 4.81750106811523
2016-11-20T00:05:06Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:07Z, GPS, Latitude, 42.3392960569284
2016-11-20T00:05:07Z, GPS, Longitude, -71.0881413706309
2016-11-20T00:05:07Z, GPS, Altitude, 4.95528793334961
2016-11-20T00:05:07Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:08Z, GPS, Latitude, 42.3393062828503
2016-11-20T00:05:08Z, GPS, Longitude, -71.088152183286
2016-11-20T00:05:08Z, GPS, Altitude, 5.00091171264648
2016-11-20T00:05:08Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:09Z, GPS, Latitude, 42.3393160477675
2016-11-20T00:05:09Z, GPS, Longitude, -71.088157463885
2016-11-20T00:05:09Z, GPS, Altitude, 5.05553817749023
2016-11-20T00:05:09Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:10Z, GPS, Latitude, 42.3393321410216
2016-11-20T00:05:10Z, GPS, Longitude, -71.0881651752359
2016-11-20T00:05:10Z, GPS, Altitude, 5.13640975952148
2016-11-20T00:05:10Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:11Z, GPS, Latitude, 42.3393468093521
2016-11-20T00:05:11Z, GPS, Longitude, -71.0881731380439
2016-11-20T00:05:11Z, GPS, Altitude, 5.07470321655273
2016-11-20T00:05:11Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:12Z, GPS, Latitude, 42.3393625254206
2016-11-20T00:05:12Z, GPS, Longitude, -71.0881840345181
2016-11-20T00:05:12Z, GPS, Altitude, 4.98119735717773
2016-11-20T00:05:12Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:12Z, Attitude, Roll, -1.12635876277956
2016-11-20T00:05:12Z, Attitude, Yaw, -3.1384772516482
2016-11-20T00:05:12Z, Attitude, Pitch, -1.24636547337368
2016-11-20T00:05:12Z, Acceleration (via User), x, 0.150411635637283
2016-11-20T00:05:12Z, Acceleration (via User), y, 0.398908406496048
2016-11-20T00:05:12Z, Acceleration (via User), z, -0.150557965040207
2016-11-20T00:05:12Z, Magnetometer (corrected for device), x, -42.9123878479004
2016-11-20T00:05:12Z, Magnetometer (corrected for device), y, 14.6205825805664
2016-11-20T00:05:12Z, Magnetometer (corrected for device), z, -27.6237487792969
2016-11-20T00:05:12Z, Magnetometer (corrected for device), Estimated Accuracy, Uncalibrated
2016-11-20T00:05:13Z, GPS, Latitude, 42.3393774032987
2016-11-20T00:05:13Z, GPS, Longitude, -71.0881938413448
2016-11-20T00:05:13Z, GPS, Altitude, 5.02102279663086
2016-11-20T00:05:13Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:14Z, GPS, Latitude, 42.3393937480099
2016-11-20T00:05:14Z, GPS, Longitude, -71.0882041510857
2016-11-20T00:05:14Z, GPS, Altitude, 5.03756332397461
2016-11-20T00:05:14Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:15Z, GPS, Latitude, 42.3394106375448
2016-11-20T00:05:15Z, GPS, Longitude, -71.0882147122837
2016-11-20T00:05:15Z, GPS, Altitude, 5.10195541381836
2016-11-20T00:05:15Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:16Z, GPS, Latitude, 42.3394328914977
2016-11-20T00:05:16Z, GPS, Longitude, -71.0882283747858
2016-11-20T00:05:16Z, GPS, Altitude, 5.15441513061523
2016-11-20T00:05:16Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:17Z, GPS, Latitude, 42.3394506192229
2016-11-20T00:05:17Z, GPS, Longitude, -71.0882391036219
2016-11-20T00:05:17Z, GPS, Altitude, 5.00289535522461
2016-11-20T00:05:17Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:18Z, GPS, Latitude, 42.3394668801151
2016-11-20T00:05:18Z, GPS, Longitude, -71.0882454738683
2016-11-20T00:05:18Z, GPS, Altitude, 5.03866195678711
2016-11-20T00:05:18Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:19Z, GPS, Latitude, 42.3394808778934
2016-11-20T00:05:19Z, GPS, Longitude, -71.0882517602957
2016-11-20T00:05:19Z, GPS, Altitude, 5.01888656616211
2016-11-20T00:05:19Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:20Z, GPS, Latitude, 42.3394955043144
2016-11-20T00:05:20Z, GPS, Longitude, -71.0882607289321
2016-11-20T00:05:20Z, GPS, Altitude, 5.09908676147461
2016-11-20T00:05:20Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:21Z, GPS, Latitude, 42.3395084124453
2016-11-20T00:05:21Z, GPS, Longitude, -71.0882752296246
2016-11-20T00:05:21Z, GPS, Altitude, 5.17156600952148
2016-11-20T00:05:21Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:21Z, Attitude, Roll, -2.77969227560093
2016-11-20T00:05:21Z, Attitude, Yaw, 1.45995838758599
2016-11-20T00:05:21Z, Attitude, Pitch, -1.05252461249579
2016-11-20T00:05:21Z, Acceleration (via User), x, -0.184366270899773
2016-11-20T00:05:21Z, Acceleration (via User), y, -0.440179318189621
2016-11-20T00:05:21Z, Acceleration (via User), z, -0.533634722232819
2016-11-20T00:05:21Z, Magnetometer (corrected for device), x, -42.3480567932129
2016-11-20T00:05:21Z, Magnetometer (corrected for device), y, 23.5397109985352
2016-11-20T00:05:21Z, Magnetometer (corrected for device), z, -10.2056274414062
2016-11-20T00:05:21Z, Magnetometer (corrected for device), Estimated Accuracy, Uncalibrated
2016-11-20T00:05:22Z, GPS, Latitude, 42.339522116857
2016-11-20T00:05:22Z, GPS, Longitude, -71.0882929154402
2016-11-20T00:05:22Z, GPS, Altitude, 5.27642440795898
2016-11-20T00:05:22Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:23Z, GPS, Latitude, 42.3395367851875
2016-11-20T00:05:23Z, GPS, Longitude, -71.088308002866
2016-11-20T00:05:23Z, GPS, Altitude, 5.34899520874023
2016-11-20T00:05:23Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:24Z, GPS, Latitude, 42.3395503219611
2016-11-20T00:05:24Z, GPS, Longitude, -71.0883262754149
2016-11-20T00:05:24Z, GPS, Altitude, 5.40429306030273
2016-11-20T00:05:24Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:25Z, GPS, Latitude, 42.3395603383354
2016-11-20T00:05:25Z, GPS, Longitude, -71.0883373395271
2016-11-20T00:05:25Z, GPS, Altitude, 5.41643905639648
2016-11-20T00:05:25Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:26Z, GPS, Latitude, 42.3395661637581
2016-11-20T00:05:26Z, GPS, Longitude, -71.0883457214302
2016-11-20T00:05:26Z, GPS, Altitude, 5.53344345092773
2016-11-20T00:05:26Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:27Z, GPS, Latitude, 42.3395708995334
2016-11-20T00:05:27Z, GPS, Longitude, -71.0883482360012
2016-11-20T00:05:27Z, GPS, Altitude, 5.33980941772461
2016-11-20T00:05:27Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:28Z, GPS, Latitude, 42.3395783594272
2016-11-20T00:05:28Z, GPS, Longitude, -71.0883500800199
2016-11-20T00:05:28Z, GPS, Altitude, 5.39864730834961
2016-11-20T00:05:28Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:29Z, GPS, Latitude, 42.3395871185161
2016-11-20T00:05:29Z, GPS, Longitude, -71.088353097505
2016-11-20T00:05:29Z, GPS, Altitude, 5.39211654663086
2016-11-20T00:05:29Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:30Z, GPS, Latitude, 42.3395955423287
2016-11-20T00:05:30Z, GPS, Longitude, -71.0883579590089
2016-11-20T00:05:30Z, GPS, Altitude, 5.35354232788086
2016-11-20T00:05:30Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:30Z, Attitude, Roll, -2.91604059256384
2016-11-20T00:05:30Z, Attitude, Yaw, 1.38546172758955
2016-11-20T00:05:30Z, Attitude, Pitch, -0.959471869851222
2016-11-20T00:05:30Z, Acceleration (via User), x, -0.382533460855484
2016-11-20T00:05:30Z, Acceleration (via User), y, 1.24939453601837
2016-11-20T00:05:30Z, Acceleration (via User), z, 0.342745870351791
2016-11-20T00:05:30Z, Magnetometer (corrected for device), x, -29.2488441467285
2016-11-20T00:05:30Z, Magnetometer (corrected for device), y, 11.2363815307617
2016-11-20T00:05:30Z, Magnetometer (corrected for device), z, -22.5729370117188
2016-11-20T00:05:30Z, Magnetometer (corrected for device), Estimated Accuracy, Uncalibrated
2016-11-20T00:05:31Z, GPS, Latitude, 42.3395980568997
2016-11-20T00:05:31Z, GPS, Longitude, -71.088360976494
2016-11-20T00:05:31Z, GPS, Altitude, 5.32552719116211
2016-11-20T00:05:31Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:32Z, GPS, Latitude, 42.3395996075518
2016-11-20T00:05:32Z, GPS, Longitude, -71.0883618985034
2016-11-20T00:05:32Z, GPS, Altitude, 5.46126937866211
2016-11-20T00:05:32Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:33Z, GPS, Latitude, 42.339602708856
2016-11-20T00:05:33Z, GPS, Longitude, -71.0883656703598
2016-11-20T00:05:33Z, GPS, Altitude, 5.59341049194336
2016-11-20T00:05:33Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:34Z, GPS, Latitude, 42.3396075284503
2016-11-20T00:05:34Z, GPS, Longitude, -71.0883697774923
2016-11-20T00:05:34Z, GPS, Altitude, 5.61053085327148
2016-11-20T00:05:34Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:35Z, GPS, Latitude, 42.339617419096
2016-11-20T00:05:35Z, GPS, Longitude, -71.0883738846249
2016-11-20T00:05:35Z, GPS, Altitude, 5.57458114624023
2016-11-20T00:05:35Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:36Z, GPS, Latitude, 42.3396302014984
2016-11-20T00:05:36Z, GPS, Longitude, -71.0883717053301
2016-11-20T00:05:36Z, GPS, Altitude, 5.61288070678711
2016-11-20T00:05:36Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:37Z, GPS, Latitude, 42.3396302014984
2016-11-20T00:05:37Z, GPS, Longitude, -71.0883717053301
2016-11-20T00:05:37Z, GPS, Altitude, 5.68951034545898
2016-11-20T00:05:37Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:38Z, GPS, Latitude, 42.3396400921441
2016-11-20T00:05:38Z, GPS, Longitude, -71.088353013686
2016-11-20T00:05:38Z, GPS, Altitude, 5.45476913452148
2016-11-20T00:05:38Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:39Z, GPS, Latitude, 42.3396460013858
2016-11-20T00:05:39Z, GPS, Longitude, -71.0883404408312
2016-11-20T00:05:39Z, GPS, Altitude, 5.29470443725586
2016-11-20T00:05:39Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:39Z, Attitude, Roll, -1.17560801311198
2016-11-20T00:05:39Z, Attitude, Yaw, 2.80074054977828
2016-11-20T00:05:39Z, Attitude, Pitch, -1.21189520108301
2016-11-20T00:05:39Z, Acceleration (via User), x, 0.00694278767332435
2016-11-20T00:05:39Z, Acceleration (via User), y, -0.221973672509193
2016-11-20T00:05:39Z, Acceleration (via User), z, -0.0106050195172429
2016-11-20T00:05:39Z, Magnetometer (corrected for device), x, -31.3695259094238
2016-11-20T00:05:39Z, Magnetometer (corrected for device), y, 16.4061813354492
2016-11-20T00:05:39Z, Magnetometer (corrected for device), z, -33.3915405273438
2016-11-20T00:05:39Z, Magnetometer (corrected for device), Estimated Accuracy, Uncalibrated
2016-11-20T00:05:40Z, GPS, Latitude, 42.3396508209802
2016-11-20T00:05:40Z, GPS, Longitude, -71.0883253534055
2016-11-20T00:05:40Z, GPS, Altitude, 5.29595565795898
2016-11-20T00:05:40Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:41Z, GPS, Latitude, 42.3396608373545
2016-11-20T00:05:41Z, GPS, Longitude, -71.0883053206569
2016-11-20T00:05:41Z, GPS, Altitude, 5.25884628295898
2016-11-20T00:05:41Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:42Z, GPS, Latitude, 42.339674122671
2016-11-20T00:05:42Z, GPS, Longitude, -71.0882958491064
2016-11-20T00:05:42Z, GPS, Altitude, 5.42937850952148
2016-11-20T00:05:42Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:43Z, GPS, Latitude, 42.3396865278877
2016-11-20T00:05:43Z, GPS, Longitude, -71.0882966872967
2016-11-20T00:05:43Z, GPS, Altitude, 5.51394271850586
2016-11-20T00:05:43Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:44Z, GPS, Latitude, 42.3396968795381
2016-11-20T00:05:44Z, GPS, Longitude, -71.0883021355337
2016-11-20T00:05:44Z, GPS, Altitude, 5.55672836303711
2016-11-20T00:05:44Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:45Z, GPS, Latitude, 42.3397062672696
2016-11-20T00:05:45Z, GPS, Longitude, -71.0883086734182
2016-11-20T00:05:45Z, GPS, Altitude, 5.57390975952148
2016-11-20T00:05:45Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:46Z, GPS, Latitude, 42.3397157388202
2016-11-20T00:05:46Z, GPS, Longitude, -71.088315965674
2016-11-20T00:05:46Z, GPS, Altitude, 5.69808578491211
2016-11-20T00:05:46Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:47Z, GPS, Latitude, 42.3397231568045
2016-11-20T00:05:47Z, GPS, Longitude, -71.0883261077768
2016-11-20T00:05:47Z, GPS, Altitude, 5.70098495483398
2016-11-20T00:05:47Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:48Z, GPS, Latitude, 42.3397315806172
2016-11-20T00:05:48Z, GPS, Longitude, -71.0883374233461
2016-11-20T00:05:48Z, GPS, Altitude, 5.65850448608398
2016-11-20T00:05:48Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:48Z, Attitude, Roll, -1.84713219948961
2016-11-20T00:05:48Z, Attitude, Yaw, 1.82525978433888
2016-11-20T00:05:48Z, Attitude, Pitch, -1.23812764082994
2016-11-20T00:05:48Z, Acceleration (via User), x, -0.598557829856873
2016-11-20T00:05:48Z, Acceleration (via User), y, 0.142640128731728
2016-11-20T00:05:48Z, Acceleration (via User), z, -0.604967057704926
2016-11-20T00:05:48Z, Magnetometer (corrected for device), x, -33.2168769836426
2016-11-20T00:05:48Z, Magnetometer (corrected for device), y, 28.2420883178711
2016-11-20T00:05:48Z, Magnetometer (corrected for device), z, -23.6654052734375
2016-11-20T00:05:48Z, Magnetometer (corrected for device), Estimated Accuracy, Uncalibrated
2016-11-20T00:05:49Z, GPS, Latitude, 42.339740339706
2016-11-20T00:05:49Z, GPS, Longitude, -71.0883454699731
2016-11-20T00:05:49Z, GPS, Altitude, 5.75545883178711
2016-11-20T00:05:49Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:50Z, GPS, Latitude, 42.3397505237184
2016-11-20T00:05:50Z, GPS, Longitude, -71.0883565340853
2016-11-20T00:05:50Z, GPS, Altitude, 5.92980575561523
2016-11-20T00:05:50Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:51Z, GPS, Latitude, 42.3397608334593
2016-11-20T00:05:51Z, GPS, Longitude, -71.0883683525688
2016-11-20T00:05:51Z, GPS, Altitude, 5.60213851928711
2016-11-20T00:05:51Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:52Z, GPS, Latitude, 42.3397729453094
2016-11-20T00:05:52Z, GPS, Longitude, -71.0883857031084
2016-11-20T00:05:52Z, GPS, Altitude, 5.75414657592773
2016-11-20T00:05:52Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:53Z, GPS, Latitude, 42.3397876555494
2016-11-20T00:05:53Z, GPS, Longitude, -71.0884048976666
2016-11-20T00:05:53Z, GPS, Altitude, 5.51388168334961
2016-11-20T00:05:53Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:54Z, GPS, Latitude, 42.3398025334276
2016-11-20T00:05:54Z, GPS, Longitude, -71.0884234216726
2016-11-20T00:05:54Z, GPS, Altitude, 5.49520492553711
2016-11-20T00:05:54Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:55Z, GPS, Latitude, 42.3398176627628
2016-11-20T00:05:55Z, GPS, Longitude, -71.0884364136225
2016-11-20T00:05:55Z, GPS, Altitude, 5.54909896850586
2016-11-20T00:05:55Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:56Z, GPS, Latitude, 42.3398348875738
2016-11-20T00:05:56Z, GPS, Longitude, -71.0884468910015
2016-11-20T00:05:56Z, GPS, Altitude, 5.52355575561523
2016-11-20T00:05:56Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:57Z, GPS, Latitude, 42.339852447661
2016-11-20T00:05:57Z, GPS, Longitude, -71.0884552729047
2016-11-20T00:05:57Z, GPS, Altitude, 5.41967391967773
2016-11-20T00:05:57Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:05:57Z, Attitude, Roll, -1.9221187598546
2016-11-20T00:05:57Z, Attitude, Yaw, 2.14717319125502
2016-11-20T00:05:57Z, Attitude, Pitch, -1.23697748146658
2016-11-20T00:05:57Z, Acceleration (via User), x, 0.139823704957962
2016-11-20T00:05:57Z, Acceleration (via User), y, -0.473118305206299
2016-11-20T00:05:57Z, Acceleration (via User), z, -0.159679353237152
2016-11-20T00:05:57Z, Magnetometer (corrected for device), x, -38.4016456604004
2016-11-20T00:05:57Z, Magnetometer (corrected for device), y, 30.6869430541992
2016-11-20T00:05:57Z, Magnetometer (corrected for device), z, -15.2345581054688
2016-11-20T00:05:57Z, Magnetometer (corrected for device), Estimated Accuracy, Uncalibrated
2016-11-20T00:05:58Z, GPS, Latitude, 42.3398699658386
2016-11-20T00:05:58Z, GPS, Longitude, -71.0884646606362
2016-11-20T00:05:58Z, GPS, Altitude, 5.35955429077148
2016-11-20T00:05:58Z, GPS, Horizontal Accuracy, 25.0
